date,j,flow_taf
9/30/1954,C148,0
10/31/1954,C148,0
11/30/1954,C148,0
12/31/1954,C148,0
1/31/1955,C148,0
2/28/1955,C148,0
3/31/1955,C148,0
4/30/1955,C148,0
5/31/1955,C148,0
6/30/1955,C148,0
7/31/1955,C148,0
8/31/1955,C148,0
9/30/1955,C148,0
10/31/1955,C148,0
11/30/1955,C148,0
12/31/1955,C148,0
1/31/1956,C148,0
2/29/1956,C148,0
3/31/1956,C148,0
4/30/1956,C148,0
5/31/1956,C148,0
6/30/1956,C148,0
7/31/1956,C148,0
8/31/1956,C148,0
9/30/1956,C148,0
10/31/1956,C148,0
11/30/1956,C148,0
12/31/1956,C148,0
1/31/1957,C148,0
2/28/1957,C148,0
3/31/1957,C148,0
4/30/1957,C148,0
5/31/1957,C148,0
6/30/1957,C148,0
7/31/1957,C148,0
8/31/1957,C148,0
9/30/1957,C148,0
10/31/1957,C148,0
11/30/1957,C148,0
12/31/1957,C148,0
1/31/1958,C148,0
2/28/1958,C148,0
3/31/1958,C148,0
4/30/1958,C148,0
5/31/1958,C148,0
6/30/1958,C148,0
7/31/1958,C148,0
8/31/1958,C148,0
9/30/1958,C148,0
10/31/1958,C148,0
11/30/1958,C148,0
12/31/1958,C148,0
1/31/1959,C148,0
2/28/1959,C148,0
3/31/1959,C148,0
4/30/1959,C148,0
5/31/1959,C148,0
6/30/1959,C148,0
7/31/1959,C148,0
8/31/1959,C148,0
9/30/1959,C148,0
10/31/1959,C148,0
11/30/1959,C148,0
12/31/1959,C148,0
1/31/1960,C148,0
2/29/1960,C148,0
3/31/1960,C148,0
4/30/1960,C148,0
5/31/1960,C148,0
6/30/1960,C148,0
7/31/1960,C148,0
8/31/1960,C148,0
9/30/1960,C148,0
10/31/1960,C148,0
11/30/1960,C148,0
12/31/1960,C148,0
1/31/1961,C148,0
2/28/1961,C148,0
3/31/1961,C148,0
4/30/1961,C148,0
5/31/1961,C148,0
6/30/1961,C148,0
7/31/1961,C148,0
8/31/1961,C148,0
9/30/1961,C148,0
10/31/1961,C148,0
11/30/1961,C148,0
12/31/1961,C148,0
1/31/1962,C148,0
2/28/1962,C148,0
3/31/1962,C148,0
4/30/1962,C148,0
5/31/1962,C148,0
6/30/1962,C148,0
7/31/1962,C148,0
8/31/1962,C148,0
9/30/1962,C148,0
10/31/1962,C148,0
11/30/1962,C148,0
12/31/1962,C148,0
1/31/1963,C148,0
2/28/1963,C148,0
3/31/1963,C148,0
4/30/1963,C148,0
5/31/1963,C148,0
6/30/1963,C148,0
7/31/1963,C148,0
8/31/1963,C148,0
9/30/1963,C148,0
10/31/1963,C148,0
11/30/1963,C148,0
12/31/1963,C148,0
1/31/1964,C148,0
2/29/1964,C148,0
3/31/1964,C148,0
4/30/1964,C148,0
5/31/1964,C148,0
6/30/1964,C148,0
7/31/1964,C148,0
8/31/1964,C148,0
9/30/1964,C148,0
10/31/1964,C148,0
11/30/1964,C148,0
12/31/1964,C148,0
1/31/1965,C148,0
2/28/1965,C148,0
3/31/1965,C148,0
4/30/1965,C148,0
5/31/1965,C148,0
6/30/1965,C148,0
7/31/1965,C148,0
8/31/1965,C148,0
9/30/1965,C148,0
10/31/1965,C148,0
11/30/1965,C148,0
12/31/1965,C148,0
1/31/1966,C148,0
2/28/1966,C148,0
3/31/1966,C148,0
4/30/1966,C148,0
5/31/1966,C148,0
6/30/1966,C148,0
7/31/1966,C148,0
8/31/1966,C148,0
9/30/1966,C148,0
10/31/1966,C148,0
11/30/1966,C148,0
12/31/1966,C148,0
1/31/1967,C148,0
2/28/1967,C148,0
3/31/1967,C148,0
4/30/1967,C148,0
5/31/1967,C148,0
6/30/1967,C148,0
7/31/1967,C148,0
8/31/1967,C148,0
9/30/1967,C148,0
10/31/1967,C148,0
11/30/1967,C148,0
12/31/1967,C148,0
1/31/1968,C148,0
2/29/1968,C148,0
3/31/1968,C148,0
4/30/1968,C148,0
5/31/1968,C148,0
6/30/1968,C148,0
7/31/1968,C148,0
8/31/1968,C148,0
9/30/1968,C148,0
10/31/1968,C148,0
11/30/1968,C148,0
12/31/1968,C148,0
1/31/1969,C148,0
2/28/1969,C148,0
3/31/1969,C148,0
4/30/1969,C148,0
5/31/1969,C148,0
6/30/1969,C148,0
7/31/1969,C148,0
8/31/1969,C148,0
9/30/1969,C148,0
10/31/1969,C148,0
11/30/1969,C148,0
12/31/1969,C148,0
1/31/1970,C148,0
2/28/1970,C148,0
3/31/1970,C148,0
4/30/1970,C148,0
5/31/1970,C148,0
6/30/1970,C148,0
7/31/1970,C148,0
8/31/1970,C148,0
9/30/1970,C148,0
10/31/1970,C148,0
11/30/1970,C148,0
12/31/1970,C148,0
1/31/1971,C148,0
2/28/1971,C148,0
3/31/1971,C148,0
4/30/1971,C148,0
5/31/1971,C148,0
6/30/1971,C148,0
7/31/1971,C148,0
8/31/1971,C148,0
9/30/1971,C148,0
10/31/1971,C148,0
11/30/1971,C148,0
12/31/1971,C148,0
1/31/1972,C148,0
2/29/1972,C148,0
3/31/1972,C148,0
4/30/1972,C148,0
5/31/1972,C148,0
6/30/1972,C148,0
7/31/1972,C148,0
8/31/1972,C148,0
9/30/1972,C148,0
10/31/1972,C148,0
11/30/1972,C148,0
12/31/1972,C148,0
1/31/1973,C148,0
2/28/1973,C148,0
3/31/1973,C148,0
4/30/1973,C148,0
5/31/1973,C148,0
6/30/1973,C148,0
7/31/1973,C148,0
8/31/1973,C148,0
9/30/1973,C148,0
10/31/1973,C148,0
11/30/1973,C148,0
12/31/1973,C148,0
1/31/1974,C148,0
2/28/1974,C148,0
3/31/1974,C148,0
4/30/1974,C148,0
5/31/1974,C148,0
6/30/1974,C148,0
7/31/1974,C148,0
8/31/1974,C148,0
9/30/1974,C148,0
10/31/1974,C148,0
11/30/1974,C148,0
12/31/1974,C148,0
1/31/1975,C148,0
2/28/1975,C148,0
3/31/1975,C148,0
4/30/1975,C148,0
5/31/1975,C148,0
6/30/1975,C148,0
7/31/1975,C148,0
8/31/1975,C148,0
9/30/1975,C148,0
10/31/1975,C148,0
11/30/1975,C148,0
12/31/1975,C148,0
1/31/1976,C148,0
2/29/1976,C148,0
3/31/1976,C148,0
4/30/1976,C148,0
5/31/1976,C148,0
6/30/1976,C148,0
7/31/1976,C148,0
8/31/1976,C148,0
9/30/1976,C148,0
10/31/1976,C148,0
11/30/1976,C148,0
12/31/1976,C148,0
1/31/1977,C148,0
2/28/1977,C148,0
3/31/1977,C148,0
4/30/1977,C148,0
5/31/1977,C148,0
6/30/1977,C148,0
7/31/1977,C148,0
8/31/1977,C148,0
9/30/1977,C148,0
10/31/1977,C148,0
11/30/1977,C148,0
12/31/1977,C148,0
1/31/1978,C148,0
2/28/1978,C148,0
3/31/1978,C148,0
4/30/1978,C148,0
5/31/1978,C148,0
6/30/1978,C148,0
7/31/1978,C148,0
8/31/1978,C148,0
9/30/1978,C148,0
10/31/1978,C148,0
11/30/1978,C148,0
12/31/1978,C148,0
1/31/1979,C148,0
2/28/1979,C148,0
3/31/1979,C148,0
4/30/1979,C148,0
5/31/1979,C148,0
6/30/1979,C148,0
7/31/1979,C148,0
8/31/1979,C148,0
9/30/1979,C148,0
10/31/1979,C148,0
11/30/1979,C148,0
12/31/1979,C148,0
1/31/1980,C148,0
2/29/1980,C148,0
3/31/1980,C148,0
4/30/1980,C148,0
5/31/1980,C148,0
6/30/1980,C148,0
7/31/1980,C148,0
8/31/1980,C148,0
9/30/1980,C148,0
10/31/1980,C148,0
11/30/1980,C148,0
12/31/1980,C148,0
1/31/1981,C148,0
2/28/1981,C148,0
3/31/1981,C148,0
4/30/1981,C148,0
5/31/1981,C148,0
6/30/1981,C148,0
7/31/1981,C148,0
8/31/1981,C148,0
9/30/1981,C148,0
10/31/1981,C148,0
11/30/1981,C148,0
12/31/1981,C148,0
1/31/1982,C148,0
2/28/1982,C148,0
3/31/1982,C148,0
4/30/1982,C148,0
5/31/1982,C148,0
6/30/1982,C148,0
7/31/1982,C148,0
8/31/1982,C148,0
9/30/1982,C148,0
10/31/1982,C148,0
11/30/1982,C148,0
12/31/1982,C148,0
1/31/1983,C148,0
2/28/1983,C148,0
3/31/1983,C148,0
4/30/1983,C148,0
5/31/1983,C148,0
6/30/1983,C148,0
7/31/1983,C148,0
8/31/1983,C148,0
9/30/1983,C148,0
10/31/1983,C148,0
11/30/1983,C148,0
12/31/1983,C148,0
1/31/1984,C148,0
2/29/1984,C148,0
3/31/1984,C148,0
4/30/1984,C148,0
5/31/1984,C148,0
6/30/1984,C148,0
7/31/1984,C148,0
8/31/1984,C148,0
9/30/1984,C148,0
10/31/1984,C148,0
11/30/1984,C148,0
12/31/1984,C148,0
1/31/1985,C148,0
2/28/1985,C148,0
3/31/1985,C148,0
4/30/1985,C148,0
5/31/1985,C148,0
6/30/1985,C148,0
7/31/1985,C148,0
8/31/1985,C148,0
9/30/1985,C148,0
10/31/1985,C148,0
11/30/1985,C148,0
12/31/1985,C148,0
1/31/1986,C148,0
2/28/1986,C148,0
3/31/1986,C148,0
4/30/1986,C148,0
5/31/1986,C148,0
6/30/1986,C148,0
7/31/1986,C148,0
8/31/1986,C148,0
9/30/1986,C148,0
10/31/1986,C148,0
11/30/1986,C148,0
12/31/1986,C148,0
1/31/1987,C148,0
2/28/1987,C148,0
3/31/1987,C148,0
4/30/1987,C148,0
5/31/1987,C148,0
6/30/1987,C148,0
7/31/1987,C148,0
8/31/1987,C148,0
9/30/1987,C148,0
10/31/1987,C148,0
11/30/1987,C148,0
12/31/1987,C148,0
1/31/1988,C148,0
2/29/1988,C148,0
3/31/1988,C148,0
4/30/1988,C148,0
5/31/1988,C148,0
6/30/1988,C148,0
7/31/1988,C148,0
8/31/1988,C148,0
9/30/1988,C148,0
10/31/1988,C148,0
11/30/1988,C148,0
12/31/1988,C148,0
1/31/1989,C148,0
2/28/1989,C148,0
3/31/1989,C148,0
4/30/1989,C148,0
5/31/1989,C148,0
6/30/1989,C148,0
7/31/1989,C148,0
8/31/1989,C148,0
9/30/1989,C148,0
10/31/1989,C148,0
11/30/1989,C148,0
12/31/1989,C148,0
1/31/1990,C148,0
2/28/1990,C148,0
3/31/1990,C148,0
4/30/1990,C148,0
5/31/1990,C148,0
6/30/1990,C148,0
7/31/1990,C148,0
8/31/1990,C148,0
9/30/1990,C148,0
10/31/1990,C148,0
11/30/1990,C148,0
12/31/1990,C148,0
1/31/1991,C148,0
2/28/1991,C148,0
3/31/1991,C148,0
4/30/1991,C148,0
5/31/1991,C148,0
6/30/1991,C148,0
7/31/1991,C148,0
8/31/1991,C148,0
9/30/1991,C148,0
10/31/1991,C148,0
11/30/1991,C148,0
12/31/1991,C148,0
1/31/1992,C148,0
2/29/1992,C148,0
3/31/1992,C148,0
4/30/1992,C148,0
5/31/1992,C148,0
6/30/1992,C148,0
7/31/1992,C148,0
8/31/1992,C148,0
9/30/1992,C148,0
10/31/1992,C148,0
11/30/1992,C148,0
12/31/1992,C148,0
1/31/1993,C148,0
2/28/1993,C148,0
3/31/1993,C148,0
4/30/1993,C148,0
5/31/1993,C148,0
6/30/1993,C148,0
7/31/1993,C148,0
8/31/1993,C148,0
9/30/1993,C148,0
10/31/1993,C148,0
11/30/1993,C148,0
12/31/1993,C148,0
1/31/1994,C148,0
2/28/1994,C148,0
3/31/1994,C148,0
4/30/1994,C148,0
5/31/1994,C148,0
6/30/1994,C148,0
7/31/1994,C148,0
8/31/1994,C148,0
9/30/1994,C148,0
10/31/1994,C148,0
11/30/1994,C148,0
12/31/1994,C148,0
1/31/1995,C148,0
2/28/1995,C148,0
3/31/1995,C148,0
4/30/1995,C148,0
5/31/1995,C148,0
6/30/1995,C148,0
7/31/1995,C148,0
8/31/1995,C148,0
9/30/1995,C148,0
10/31/1995,C148,0
11/30/1995,C148,0
12/31/1995,C148,0
1/31/1996,C148,0
2/29/1996,C148,0
3/31/1996,C148,0
4/30/1996,C148,0
5/31/1996,C148,0
6/30/1996,C148,0
7/31/1996,C148,0
8/31/1996,C148,0
9/30/1996,C148,0
10/31/1996,C148,0
11/30/1996,C148,0
12/31/1996,C148,0
1/31/1997,C148,0
2/28/1997,C148,0
3/31/1997,C148,0
4/30/1997,C148,0
5/31/1997,C148,0
6/30/1997,C148,0
7/31/1997,C148,0
8/31/1997,C148,0
9/30/1997,C148,0
10/31/1997,C148,0
11/30/1997,C148,0
12/31/1997,C148,0
1/31/1998,C148,0
2/28/1998,C148,0
3/31/1998,C148,0
4/30/1998,C148,0
5/31/1998,C148,0
6/30/1998,C148,0
7/31/1998,C148,0
8/31/1998,C148,0
9/30/1998,C148,0
10/31/1998,C148,0
11/30/1998,C148,0
12/31/1998,C148,0
1/31/1999,C148,0
2/28/1999,C148,0
3/31/1999,C148,0
4/30/1999,C148,0
5/31/1999,C148,0
6/30/1999,C148,0
7/31/1999,C148,0
8/31/1999,C148,0
9/30/1999,C148,0
10/31/1999,C148,0
11/30/1999,C148,0
12/31/1999,C148,0
1/31/2000,C148,0
2/29/2000,C148,0
3/31/2000,C148,0
4/30/2000,C148,0
5/31/2000,C148,0
6/30/2000,C148,0
7/31/2000,C148,0
8/31/2000,C148,0
9/30/2000,C148,0
10/31/2000,C148,0
11/30/2000,C148,0
12/31/2000,C148,0
1/31/2001,C148,0
2/28/2001,C148,0
3/31/2001,C148,0
4/30/2001,C148,0
5/31/2001,C148,0
6/30/2001,C148,0
7/31/2001,C148,0
8/31/2001,C148,0
9/30/2001,C148,0
10/31/2001,C148,0
11/30/2001,C148,0
12/31/2001,C148,0
1/31/2002,C148,0
2/28/2002,C148,0
3/31/2002,C148,0
4/30/2002,C148,0
5/31/2002,C148,0
6/30/2002,C148,0
7/31/2002,C148,0
8/31/2002,C148,0
9/30/2002,C148,0
10/31/2002,C148,0
11/30/2002,C148,0
12/31/2002,C148,0
1/31/2003,C148,0
2/28/2003,C148,0
3/31/2003,C148,0
4/30/2003,C148,0
5/31/2003,C148,0
6/30/2003,C148,0
7/31/2003,C148,0
8/31/2003,C148,0
9/30/2003,C148,0
10/31/1921,C154,0.56
11/30/1921,C154,0.433
12/31/1921,C154,0.497
1/31/1922,C154,0.511
2/28/1922,C154,0.443
3/31/1922,C154,0.607
4/30/1922,C154,0.804
5/31/1922,C154,1.081
6/30/1922,C154,1.26
7/31/1922,C154,1.496
8/31/1922,C154,1.409
9/30/1922,C154,1.245
10/31/1922,C154,1.002
11/30/1922,C154,0.56
12/31/1922,C154,0.433
1/31/1923,C154,0.497
2/28/1923,C154,0.432
3/31/1923,C154,0.591
4/30/1923,C154,0.782
5/31/1923,C154,1.052
6/30/1923,C154,1.226
7/31/1923,C154,1.456
8/31/1923,C154,1.371
9/30/1923,C154,1.211
10/31/1923,C154,0.975
11/30/1923,C154,0.545
12/31/1923,C154,0.421
1/31/1924,C154,0.494
2/29/1924,C154,0.429
3/31/1924,C154,0.588
4/30/1924,C154,0.778
5/31/1924,C154,1.046
6/30/1924,C154,1.219
7/31/1924,C154,1.448
8/31/1924,C154,1.364
9/30/1924,C154,1.205
10/31/1924,C154,0.97
11/30/1924,C154,0.542
12/31/1924,C154,0.419
1/31/1925,C154,0.466
2/28/1925,C154,0.405
3/31/1925,C154,0.554
4/30/1925,C154,0.734
5/31/1925,C154,0.987
6/30/1925,C154,1.15
7/31/1925,C154,1.366
8/31/1925,C154,1.286
9/30/1925,C154,1.136
10/31/1925,C154,0.915
11/30/1925,C154,0.511
12/31/1925,C154,0.395
1/31/1926,C154,0.522
2/28/1926,C154,0.453
3/31/1926,C154,0.621
4/30/1926,C154,0.822
5/31/1926,C154,1.105
6/30/1926,C154,1.288
7/31/1926,C154,1.53
8/31/1926,C154,1.441
9/30/1926,C154,1.273
10/31/1926,C154,1.025
11/30/1926,C154,0.573
12/31/1926,C154,0.442
1/31/1927,C154,0.497
2/28/1927,C154,0.432
3/31/1927,C154,0.591
4/30/1927,C154,0.782
5/31/1927,C154,1.052
6/30/1927,C154,1.226
7/31/1927,C154,1.456
8/31/1927,C154,1.371
9/30/1927,C154,1.211
10/31/1927,C154,0.975
11/30/1927,C154,0.545
12/31/1927,C154,0.421
1/31/1928,C154,0.466
2/29/1928,C154,0.405
3/31/1928,C154,0.554
4/30/1928,C154,0.734
5/31/1928,C154,0.987
6/30/1928,C154,1.15
7/31/1928,C154,1.366
8/31/1928,C154,1.286
9/30/1928,C154,1.136
10/31/1928,C154,0.915
11/30/1928,C154,0.511
12/31/1928,C154,0.395
1/31/1929,C154,0.494
2/28/1929,C154,0.429
3/31/1929,C154,0.588
4/30/1929,C154,0.778
5/31/1929,C154,1.046
6/30/1929,C154,1.219
7/31/1929,C154,1.448
8/31/1929,C154,1.364
9/30/1929,C154,1.205
10/31/1929,C154,0.97
11/30/1929,C154,0.542
12/31/1929,C154,0.419
1/31/1930,C154,0.494
2/28/1930,C154,0.429
3/31/1930,C154,0.588
4/30/1930,C154,0.778
5/31/1930,C154,1.046
6/30/1930,C154,1.219
7/31/1930,C154,1.448
8/31/1930,C154,1.364
9/30/1930,C154,1.205
10/31/1930,C154,0.97
11/30/1930,C154,0.542
12/31/1930,C154,0.419
1/31/1931,C154,0.494
2/28/1931,C154,0.429
3/31/1931,C154,0.588
4/30/1931,C154,0.778
5/31/1931,C154,1.046
6/30/1931,C154,1.219
7/31/1931,C154,1.448
8/31/1931,C154,1.364
9/30/1931,C154,1.205
10/31/1931,C154,0.97
11/30/1931,C154,0.542
12/31/1931,C154,0.419
1/31/1932,C154,0.497
2/29/1932,C154,0.432
3/31/1932,C154,0.591
4/30/1932,C154,0.782
5/31/1932,C154,1.052
6/30/1932,C154,1.226
7/31/1932,C154,1.456
8/31/1932,C154,1.371
9/30/1932,C154,1.211
10/31/1932,C154,0.975
11/30/1932,C154,0.545
12/31/1932,C154,0.421
1/31/1933,C154,0.522
2/28/1933,C154,0.453
3/31/1933,C154,0.621
4/30/1933,C154,0.822
5/31/1933,C154,1.105
6/30/1933,C154,1.288
7/31/1933,C154,1.53
8/31/1933,C154,1.441
9/30/1933,C154,1.273
10/31/1933,C154,1.025
11/30/1933,C154,0.573
12/31/1933,C154,0.442
1/31/1934,C154,0.494
2/28/1934,C154,0.429
3/31/1934,C154,0.588
4/30/1934,C154,0.778
5/31/1934,C154,1.046
6/30/1934,C154,1.219
7/31/1934,C154,1.448
8/31/1934,C154,1.364
9/30/1934,C154,1.205
10/31/1934,C154,0.97
11/30/1934,C154,0.542
12/31/1934,C154,0.419
1/31/1935,C154,0.497
2/28/1935,C154,0.432
3/31/1935,C154,0.591
4/30/1935,C154,0.782
5/31/1935,C154,1.052
6/30/1935,C154,1.226
7/31/1935,C154,1.456
8/31/1935,C154,1.371
9/30/1935,C154,1.211
10/31/1935,C154,0.975
11/30/1935,C154,0.545
12/31/1935,C154,0.421
1/31/1936,C154,0.497
2/29/1936,C154,0.432
3/31/1936,C154,0.591
4/30/1936,C154,0.782
5/31/1936,C154,1.052
6/30/1936,C154,1.226
7/31/1936,C154,1.456
8/31/1936,C154,1.371
9/30/1936,C154,1.211
10/31/1936,C154,0.975
11/30/1936,C154,0.545
12/31/1936,C154,0.421
1/31/1937,C154,0.511
2/28/1937,C154,0.443
3/31/1937,C154,0.607
4/30/1937,C154,0.804
5/31/1937,C154,1.081
6/30/1937,C154,1.26
7/31/1937,C154,1.496
8/31/1937,C154,1.409
9/30/1937,C154,1.245
10/31/1937,C154,1.002
11/30/1937,C154,0.56
12/31/1937,C154,0.433
1/31/1938,C154,0.511
2/28/1938,C154,0.443
3/31/1938,C154,0.607
4/30/1938,C154,0.804
5/31/1938,C154,1.081
6/30/1938,C154,1.26
7/31/1938,C154,1.496
8/31/1938,C154,1.409
9/30/1938,C154,1.245
10/31/1938,C154,1.002
11/30/1938,C154,0.56
12/31/1938,C154,0.433
1/31/1939,C154,0.522
2/28/1939,C154,0.453
3/31/1939,C154,0.621
4/30/1939,C154,0.822
5/31/1939,C154,1.105
6/30/1939,C154,1.288
7/31/1939,C154,1.53
8/31/1939,C154,1.441
9/30/1939,C154,1.273
10/31/1939,C154,1.025
11/30/1939,C154,0.573
12/31/1939,C154,0.442
1/31/1940,C154,0.497
2/29/1940,C154,0.432
3/31/1940,C154,0.591
4/30/1940,C154,0.782
5/31/1940,C154,1.052
6/30/1940,C154,1.226
7/31/1940,C154,1.456
8/31/1940,C154,1.371
9/30/1940,C154,1.211
10/31/1940,C154,0.975
11/30/1940,C154,0.545
12/31/1940,C154,0.421
1/31/1941,C154,0.511
2/28/1941,C154,0.443
3/31/1941,C154,0.607
4/30/1941,C154,0.804
5/31/1941,C154,1.081
6/30/1941,C154,1.26
7/31/1941,C154,1.496
8/31/1941,C154,1.409
9/30/1941,C154,1.245
10/31/1941,C154,1.002
11/30/1941,C154,0.56
12/31/1941,C154,0.433
1/31/1942,C154,0.511
2/28/1942,C154,0.443
3/31/1942,C154,0.607
4/30/1942,C154,0.804
5/31/1942,C154,1.081
6/30/1942,C154,1.26
7/31/1942,C154,1.496
8/31/1942,C154,1.409
9/30/1942,C154,1.245
10/31/1942,C154,1.002
11/30/1942,C154,0.56
12/31/1942,C154,0.433
1/31/1943,C154,0.511
2/28/1943,C154,0.443
3/31/1943,C154,0.607
4/30/1943,C154,0.804
5/31/1943,C154,1.081
6/30/1943,C154,1.26
7/31/1943,C154,1.496
8/31/1943,C154,1.409
9/30/1943,C154,1.245
10/31/1943,C154,1.002
11/30/1943,C154,0.56
12/31/1943,C154,0.433
1/31/1944,C154,0.466
2/29/1944,C154,0.405
3/31/1944,C154,0.554
4/30/1944,C154,0.734
5/31/1944,C154,0.987
6/30/1944,C154,1.15
7/31/1944,C154,1.366
8/31/1944,C154,1.286
9/30/1944,C154,1.136
10/31/1944,C154,0.915
11/30/1944,C154,0.511
12/31/1944,C154,0.395
1/31/1945,C154,0.497
2/28/1945,C154,0.432
3/31/1945,C154,0.591
4/30/1945,C154,0.782
5/31/1945,C154,1.052
6/30/1945,C154,1.226
7/31/1945,C154,1.456
8/31/1945,C154,1.371
9/30/1945,C154,1.211
10/31/1945,C154,0.975
11/30/1945,C154,0.545
12/31/1945,C154,0.421
1/31/1946,C154,0.497
2/28/1946,C154,0.432
3/31/1946,C154,0.591
4/30/1946,C154,0.782
5/31/1946,C154,1.052
6/30/1946,C154,1.226
7/31/1946,C154,1.456
8/31/1946,C154,1.371
9/30/1946,C154,1.211
10/31/1946,C154,0.975
11/30/1946,C154,0.545
12/31/1946,C154,0.421
1/31/1947,C154,0.522
2/28/1947,C154,0.453
3/31/1947,C154,0.621
4/30/1947,C154,0.822
5/31/1947,C154,1.105
6/30/1947,C154,1.288
7/31/1947,C154,1.53
8/31/1947,C154,1.441
9/30/1947,C154,1.273
10/31/1947,C154,1.025
11/30/1947,C154,0.573
12/31/1947,C154,0.442
1/31/1948,C154,0.466
2/29/1948,C154,0.405
3/31/1948,C154,0.554
4/30/1948,C154,0.734
5/31/1948,C154,0.987
6/30/1948,C154,1.15
7/31/1948,C154,1.366
8/31/1948,C154,1.286
9/30/1948,C154,1.136
10/31/1948,C154,0.915
11/30/1948,C154,0.511
12/31/1948,C154,0.395
1/31/1949,C154,0.466
2/28/1949,C154,0.405
3/31/1949,C154,0.554
4/30/1949,C154,0.734
5/31/1949,C154,0.987
6/30/1949,C154,1.15
7/31/1949,C154,1.366
8/31/1949,C154,1.286
9/30/1949,C154,1.136
10/31/1949,C154,0.915
11/30/1949,C154,0.511
12/31/1949,C154,0.395
1/31/1950,C154,0.466
2/28/1950,C154,0.405
3/31/1950,C154,0.554
4/30/1950,C154,0.734
5/31/1950,C154,0.987
6/30/1950,C154,1.15
7/31/1950,C154,1.366
8/31/1950,C154,1.286
9/30/1950,C154,1.136
10/31/1950,C154,0.915
11/30/1950,C154,0.511
12/31/1950,C154,0.395
1/31/1951,C154,0.497
2/28/1951,C154,0.432
3/31/1951,C154,0.591
4/30/1951,C154,0.782
5/31/1951,C154,1.052
6/30/1951,C154,1.226
7/31/1951,C154,1.456
8/31/1951,C154,1.371
9/30/1951,C154,1.211
10/31/1951,C154,0.975
11/30/1951,C154,0.545
12/31/1951,C154,0.421
1/31/1952,C154,0.511
2/29/1952,C154,0.443
3/31/1952,C154,0.607
4/30/1952,C154,0.804
5/31/1952,C154,1.081
6/30/1952,C154,1.26
7/31/1952,C154,1.496
8/31/1952,C154,1.409
9/30/1952,C154,1.245
10/31/1952,C154,1.002
11/30/1952,C154,0.56
12/31/1952,C154,0.433
1/31/1953,C154,0.466
2/28/1953,C154,0.405
3/31/1953,C154,0.554
4/30/1953,C154,0.734
5/31/1953,C154,0.987
6/30/1953,C154,1.15
7/31/1953,C154,1.366
8/31/1953,C154,1.286
9/30/1953,C154,1.136
10/31/1953,C154,0.915
11/30/1953,C154,0.511
12/31/1953,C154,0.395
1/31/1954,C154,0.466
2/28/1954,C154,0.405
3/31/1954,C154,0.554
4/30/1954,C154,0.734
5/31/1954,C154,0.987
6/30/1954,C154,1.15
7/31/1954,C154,1.366
8/31/1954,C154,1.286
9/30/1954,C154,1.136
10/31/1954,C154,0.915
11/30/1954,C154,0.511
12/31/1954,C154,0.395
1/31/1955,C154,0.522
2/28/1955,C154,0.453
3/31/1955,C154,0.621
4/30/1955,C154,0.822
5/31/1955,C154,1.105
6/30/1955,C154,1.288
7/31/1955,C154,1.53
8/31/1955,C154,1.441
9/30/1955,C154,1.273
10/31/1955,C154,1.025
11/30/1955,C154,0.573
12/31/1955,C154,0.442
1/31/1956,C154,0.511
2/29/1956,C154,0.443
3/31/1956,C154,0.607
4/30/1956,C154,0.804
5/31/1956,C154,1.081
6/30/1956,C154,1.26
7/31/1956,C154,1.496
8/31/1956,C154,1.409
9/30/1956,C154,1.245
10/31/1956,C154,1.002
11/30/1956,C154,0.56
12/31/1956,C154,0.433
1/31/1957,C154,0.466
2/28/1957,C154,0.405
3/31/1957,C154,0.554
4/30/1957,C154,0.734
5/31/1957,C154,0.987
6/30/1957,C154,1.15
7/31/1957,C154,1.366
8/31/1957,C154,1.286
9/30/1957,C154,1.136
10/31/1957,C154,0.915
11/30/1957,C154,0.511
12/31/1957,C154,0.395
1/31/1958,C154,0.511
2/28/1958,C154,0.443
3/31/1958,C154,0.607
4/30/1958,C154,0.804
5/31/1958,C154,1.081
6/30/1958,C154,1.26
7/31/1958,C154,1.496
8/31/1958,C154,1.409
9/30/1958,C154,1.245
10/31/1958,C154,1.002
11/30/1958,C154,0.56
12/31/1958,C154,0.433
1/31/1959,C154,0.522
2/28/1959,C154,0.453
3/31/1959,C154,0.621
4/30/1959,C154,0.822
5/31/1959,C154,1.105
6/30/1959,C154,1.288
7/31/1959,C154,1.53
8/31/1959,C154,1.441
9/30/1959,C154,1.273
10/31/1959,C154,1.025
11/30/1959,C154,0.573
12/31/1959,C154,0.442
1/31/1960,C154,0.494
2/29/1960,C154,0.429
3/31/1960,C154,0.588
4/30/1960,C154,0.778
5/31/1960,C154,1.046
6/30/1960,C154,1.219
7/31/1960,C154,1.448
8/31/1960,C154,1.364
9/30/1960,C154,1.205
10/31/1960,C154,0.97
11/30/1960,C154,0.542
12/31/1960,C154,0.419
1/31/1961,C154,0.494
2/28/1961,C154,0.429
3/31/1961,C154,0.588
4/30/1961,C154,0.778
5/31/1961,C154,1.046
6/30/1961,C154,1.219
7/31/1961,C154,1.448
8/31/1961,C154,1.364
9/30/1961,C154,1.205
10/31/1961,C154,0.97
11/30/1961,C154,0.542
12/31/1961,C154,0.419
1/31/1962,C154,0.466
2/28/1962,C154,0.405
3/31/1962,C154,0.554
4/30/1962,C154,0.734
5/31/1962,C154,0.987
6/30/1962,C154,1.15
7/31/1962,C154,1.366
8/31/1962,C154,1.286
9/30/1962,C154,1.136
10/31/1962,C154,0.915
11/30/1962,C154,0.511
